player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,porpag,adjoe,pfr,year,pid,Rec,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,role,ht
Al-Farouq Aminu,Wake Forest,ACC,31,76.4,101.8,27.8,47.1,52.4,14.6,20.5,9.1,20.6,0.14329907248386675,0.2051547872251042,0.698,0.153608358274073,0.3175260023383522,0.484,0.018556714422371234,0.0680412862153612,0.273,4.5,2.6,53.2,So,3.55131,118.004,3.8,2010,5612,98.4,0.41415375,0.1154640008503099,0.17835064417056798,0.03814435742376309,0.13917535816778426,0.6474,0.2741,0.04742271463494871,0.049484571792989956,0.9583,90.2827,85.7956,0.004449157849907727,237.061,6.58999,2.7312,3.85879,6.42958,31.2903,4.27468,2.15491,4.2903,6.4194,10.7097,1.3226,1.4194,1.4194,15.8387,PF/C,81
Paul George,Fresno St.,WAC,28,72.6,105.6,27.3,51,57.22,6.8,18.6,22.6,20.8,0.11840678716315421,0.1313238912173165,0.902,0.09903113108191079,0.20236796351520903,0.489,0.06243266959511768,0.1754573300690376,0.356,3,3.9,34.8,So,3.6053,115.82,3.5,2010,5903,61.6,0.96627442,0.07534977364927996,0.11410108581176678,0.023681357432630844,0.08826687770344223,0.6604,0.2683,0.019375656081243416,0.023681357432630844,0.8182,94.6435,92.7156,0.00418744526377157,210.186,6.68486,3.41633,3.26852,6.74572,33.1786,4.41774,2.32799,1.9286,5.2857,7.2143,3.0714,2.1429,0.8571,16.7143,Wing F,80
Luke Babbitt,Nevada,WAC,33,93.2,120.4,26,54,61.23,6.5,19.1,10.9,13.9,0.1573847973549669,0.17110552327822043,0.92,0.16384160955414503,0.3171908992846256,0.517,0.03389826404568518,0.08071015248972661,0.42,1.9,1.5,43,So,5.92246,130.308,2.7,2010,6121,96.6,0.88608553,0.058111309792603164,0.09281667536318561,0.10573029976154187,0.22437422392144,0.6261,0.4712,0.009685218298767194,0.009685218298767194,1,103.76,99.6456,0.0028030474539377077,246.614,4.8202,4.59114,0.229052,7.07878,37.5455,6.51045,0.568331,2.0606,6.8182,8.8788,2.1212,1,0.7879,22.0303,Wing F,81
Gordon Hayward,Butler,Horz,37,81.2,113.3,24.4,52.7,60.13,7.6,23.4,12.1,17.5,0.14447128955960875,0.17433407008310328,0.829,0.10169487421514359,0.17191276355417132,0.592,0.03793380228660118,0.12913634820970615,0.294,2.8,2,57.9,So,4.5571,123.856,2.5,2010,6696,NA,0.72942144,0.07183209369164904,0.10330907856776492,0.027441473994562555,0.06214686757592108,0.6953,0.4416,0.015334941349902605,0.01614204352621327,0.95,88.9765,84.8713,0.003891394716951285,258.749,8.61433,3.93472,4.67961,8.95662,33.4865,5.68736,3.26926,1.9459,6.2973,8.2432,1.6757,1.0811,0.8108,15.4595,Stretch 4,81
Ed Davis,North Carolina,ACC,23,43,112,21.5,57.8,60.66,10.8,24.2,6.8,18.3,0.13572525962526102,0.20592798012108568,0.659,0.1731667105563675,0.2995316074488519,0.578,0,0,0,9.5,0.9,68.8,So,3.20793,117.857,2.6,2010,6808,98.2,0.47825,0.06552253912943636,0.07800302277313852,0.09516368778322899,0.20592798012108568,0.84,0.4621,0.040561571842032025,0.0421216322974948,0.963,92.5656,87.8784,0.0057960302077626116,160.882,7.56537,1.89527,5.6701,6.81338,27.8696,3.62077,3.19261,2.8696,6.6957,9.5652,0.9565,0.4348,2.7826,13.4348,C,82
Willie Warren,Oklahoma,B12,21,53.6,101.7,29.6,50,56.73,2.4,9.6,28.2,23.6,0.15074608866138667,0.18955201247520898,0.795,0.11343270037886521,0.21641765203862443,0.524,0.04477606593902574,0.14477594653618323,0.309,0.2,1.8,52.5,So,3.65144,117.88,2.9,2010,7409,98,1.07499674,0.07313424103374204,0.12537298462927207,0.04029845934512317,0.09104466740935234,0.5833,0.4426,0.001492535531300858,0.002985071062601716,0.5,109.865,105.003,0.0035110555091874512,105.325,1.96716,3.238,-1.27084,2.67541,31.9048,3.15863,-0.483223,0.6667,2.619,3.2857,4.0952,1,0.0476,16.3333,Scoring PG,76
Devin Ebanks,West Virginia,BE,34,75.1,108.5,20.6,46.2,52.69,9.5,18,14.7,19.4,0.10077507227812127,0.130921461421149,0.77,0.12144688197619743,0.2454777401646544,0.495,0.00258397621225952,0.0258397621225952,0.1,2.2,1.9,48.3,So,3.70978,116.389,1.9,2010,9704,91.2,1.10666851,0.0775192863677856,0.1171402549557649,0.043927595608411835,0.1283374852088895,0.6618,0.3423,0.008613254040865066,0.008613254040865066,1,95.485,87.1729,0.003941700673229162,222.548,7.22896,3.22495,4.00401,6.42393,34.1471,3.78181,2.64213,2.9118,5.1765,8.0882,2.4412,1.0588,0.6765,12,Wing F,81
Andy Rautins,Syracuse,BE,35,81.2,115.1,18.7,60.3,63.19,2,8.8,23.9,25.6,0.05804751893030735,0.07124013686901357,0.815,0.02814425160257326,0.04925244030450321,0.571,0.08619177053288062,0.21196139488187987,0.407,0.8,3.4,27.3,Sr,3.64212,116.814,2.7,2010,10094,NA,1.74489297,0.012313110076125802,0.021108188701929945,0.01407212580128663,0.02638523587741243,0.5833,0.5333,8.795078625804144e-4,8.795078625804144e-4,1,95.4256,89.4601,0.0036727192931923012,216.229,7.61244,6.0016,1.61084,7.32451,32.4857,4.40021,2.9243,0.5143,2.8571,3.3714,4.8857,1.9714,0.2286,12.1143,Scoring PG,76
Xavier Henry,Kansas,B12,36,68.3,113.7,21.7,55.5,59.1,5.2,11.5,9.8,18.2,0.09090909090909091,0.11616161616161616,0.783,0.09393939393939393,0.19090909090909092,0.492,0.0696969696969697,0.16666666666666666,0.418,1.8,3.1,32.5,Fr,3.50784,121.52,2.7,2010,10527,99,0.76809101,0.06060606060606061,0.09090909090909091,0.03333333333333333,0.1,0.6667,0.3333,0.01717171717171717,0.01717171717171717,1,94.3044,87.9117,0.0037185050505050502,187.834,8.26661,5.41597,2.85064,7.97607,27.5,5.49854,2.47754,1.1944,3.1667,4.3611,1.4722,1.5,0.5,13.4167,Wing G,78
Derrick Favors,Georgia Tech,ACC,35,69.2,109,21.8,61.5,62.31,12.5,20.2,7.3,22.9,0.08847745728133465,0.1409466470644517,0.628,0.18209895277670038,0.29526779348538423,0.617,0,0.0010288076428062167,0,7.8,1.8,47.6,Fr,3.27092,118.568,3.8,2010,10724,100,0.38374508,0.1409466470644517,0.18004133749108794,0.04115230571224868,0.11522645599429629,0.7829,0.3571,0.05452680506872949,0.057613227997148145,0.9464,88.5618,84.2157,0.004177740923601773,235.754,8.92075,2.8466,6.07414,7.50762,27.7714,3.82367,3.68395,3.0571,5.5714,8.6286,0.9429,0.8857,2.0571,12.5714,C,82
Tiny Gallon,Oklahoma,B12,30,57,102.9,24.7,55.6,58.43,13.2,25.5,7.6,23.4,0.08707877398704211,0.12500017556204432,0.697,0.16573056984630596,0.28932624905372056,0.573,0.005617985418518846,0.023876438028705097,0.235,3.3,1.7,39.9,Fr,2.41622,114.088,4.8,2010,11036,98.2,0.34286203,0.12078668649815519,0.1839890224564922,0.04494388334815077,0.10533722659722837,0.6565,0.4267,0.030898919801853653,0.0365169052203725,0.8462,102.044,95.9972,0.0034995554769037597,154.541,1.9953,0.508437,1.48686,1.58633,23.7333,1.10044,0.485893,2.7667,5.1667,7.9333,0.8,0.7,0.7667,10.3333,PF/C,81
Jerome Jordan,Tulsa,CUSA,34,74.9,111.1,25.9,55.3,59.66,9.3,23.8,10.1,17.1,0.16208238736158165,0.23575619979866422,0.688,0.17976410234648146,0.3251470922223244,0.553,0,0,0,7.7,0.9,72.5,Sr,3.86648,121.72,3.8,2010,11309,38,0.5714223,0.11493114740184882,0.15127689487080956,0.06483295494463266,0.17387019735151488,0.7597,0.3729,0.05795673245050496,0.06090368494798826,0.9516,91.9166,89.0593,0.0038216374682613218,233.614,5.4439,1.44189,4.00202,7.1779,29.9412,4.16539,3.01251,2.3235,6.6765,9,1.2941,0.4412,2.4118,15.6176,C,84
Darington Hobson,New Mexico,MWC,35,83.3,105.9,27.7,48.4,52.01,7,24.6,29.3,18.7,0.11063839203267409,0.1693618462654011,0.653,0.13106394133101393,0.2817023674062702,0.465,0.033191517609802226,0.09191497184252924,0.361,1.6,2.2,45.3,Jr,4.01051,119.178,2.3,2010,11344,71,1.53846676,0.09957455282940668,0.15914907161623118,0.03148938850160724,0.1217022312359415,0.6257,0.2587,0.013617032865559889,0.016170226527852365,0.8421,94.7402,91.7261,0.003423611424350149,255.216,7.6425,4.40269,3.23981,7.88142,33.5714,5.63049,2.25093,2.1429,7.1429,9.2857,4.5714,1.2571,0.4286,15.8571,Wing F,79
Hassan Whiteside,Marshall,CUSA,31,65.6,101.7,24.9,51,53.55,12,24,1.8,16.4,0.1227216900502114,0.20656126048055384,0.594,0.1737544720512894,0.34507881162633697,0.504,0.003645198714362715,0.006075331190604524,0.6,18.3,1.2,58.8,Fr,2.27687,109.519,3.8,2010,11351,NA,0.11864228,0.09356010033530968,0.13001208747893683,0.08019437171597972,0.21506672414740016,0.7196,0.3729,0.04860264952483619,0.0498177157629571,0.9756,88.111,86.6474,0.00440812665461645,231.982,4.99274,-2.30069,7.29344,6.74362,26.5484,2.06156,4.68207,2.7742,6.129,8.9032,0.2258,0.5484,5.2581,12.7742,C,84
Elliot Williams,Memphis,CUSA,34,83.3,112.8,27.7,53.6,59.85,2.7,11.3,24,18.8,0.17122698254808696,0.22594900789850653,0.758,0.10414837082821785,0.19770538191119322,0.527,0.052956798726212465,0.14474858318498074,0.366,0.4,2.4,66,So,4.82942,126.27,2.4,2010,11987,84.8,1.27998773,0.08649610458614702,0.13415722343973824,0.01765226624207082,0.06354815847145497,0.6447,0.2778,0.026478399363106232,0.029126239299416858,0.9091,100.027,97.5047,0.0029597201762755305,187.369,4.81809,5.46123,-0.64314,6.0389,33.3235,5.84748,0.191424,0.7353,3.2353,3.9706,3.7647,1.3235,0.1176,17.9412,Combo G,77
Avery Bradley,Texas,B12,34,72.9,105.2,19,48.9,49.58,3.5,6.6,12.4,14.6,0.03589232303090728,0.06580259222333001,0.545,0.11665004985044865,0.25523429710867396,0.457,0.04187437686939183,0.11166500498504486,0.375,1.6,2.4,17.9,Fr,2.47167,108.917,3.2,2010,12555,99.4,1.36537211,0.04685942173479561,0.08873379860418744,0.06979062811565304,0.16650049850448653,0.5281,0.4192,0.013958125623130608,0.015952143569292122,0.875,97.7023,92.5408,0.003428504486540379,176.727,5.12429,3.17971,1.94458,4.06416,29.5,1.96455,2.09962,0.9706,1.9118,2.8824,2.0882,1.2941,0.5294,11.6471,Combo G,74
Daniel Orton,Kentucky,SEC,38,32.7,95.1,15.9,52.7,53.34,10.3,16.3,5,26.8,0.06573718274339192,0.1254982579646573,0.524,0.09561772035402462,0.1772911898230873,0.539,0,0.003984071681417693,0,10.6,2.4,69.2,Fr,0.38517,92.9901,7,2010,12620,96.6,0.39469999,0.06175311106197423,0.08565754115048038,0.03386460929205039,0.09163364867260693,0.7209,0.3696,0.025896465929215,0.03187257345134154,0.8125,86.2755,82.1487,0.00401084464311682,124.495,7.4612,-0.607627,8.06883,3.43511,13.2105,-2.35929,5.7944,1.1842,2.1316,3.3158,0.3947,0.5526,1.3947,3.3947,C,83
Eric Bledsoe,Kentucky,SEC,37,73.1,100.4,20.2,54,56.56,2,8.6,16.8,27.7,0.07308383758953105,0.10962575638429657,0.667,0.08467029964640792,0.16399300142041112,0.516,0.04367204929130514,0.11408208794463383,0.383,1.1,2.6,39.4,Fr,2.15166,105.16,2.9,2010,12621,86.6,0.95536839,0.06417117446885652,0.09803929432741969,0.018716592553416487,0.06060610922058672,0.6545,0.3088,0.005347597872404711,0.005347597872404711,1,94.8649,90.0148,0.003387836942115194,201.434,4.2837,1.79336,2.49034,3.62646,30.3243,0.921529,2.70493,0.5135,2.5676,3.0811,2.8919,1.4054,0.3243,11.3243,Combo G,73
John Wall,Kentucky,SEC,37,83.9,108.7,26.9,50.3,56.18,2.7,10.1,34.8,24.2,0.13586960741292153,0.1801242795417017,0.754,0.1281056298464689,0.2515528731530662,0.509,0.02872671699587484,0.08850934425756032,0.325,1.5,2.9,53,Fr,4.60411,123.007,2.2,2010,12637,99.8,1.61745724,0.09006213977085085,0.1413043917094384,0.03105591026581064,0.09860251509394878,0.6374,0.315,0.02562112596929378,0.027950319239229575,0.9167,93.3072,88.793,0.0035012666153001904,247.229,7.09124,4.39997,2.69126,7.72509,34.8108,4.82966,2.89544,0.8108,3.4865,4.2973,6.5135,1.7838,0.5135,16.6486,Pure PG,76
Hamady Ndiaye,Rutgers,BE,31,70.3,109.6,16.7,58.2,59.7,9.3,17.2,3.2,17.5,0.08228573309388186,0.133714316277558,0.615,0.12914288666123125,0.22171433639184834,0.582,0,0,0,14.6,0.9,60.3,Sr,2.32928,108.382,4,2010,13308,86.4,0.29547697,0.10857145338776078,0.14971431993470172,0.020571433273470465,0.07200001645714663,0.7252,0.2857,0.0754285886693917,0.08342859049796354,0.9041,99.2266,95.0523,0.003506515087203449,195.171,6.30009,-0.129119,6.42921,5.04566,28.2258,1.02186,4.0238,2.3548,4.6452,7,0.4194,0.4194,4.4839,9.6129,C,84
Lance Stephenson,Cincinnati,BE,34,67.6,99.3,26,46.2,49.35,7.3,14,19.1,19.5,0.08229164952257302,0.12395830750868594,0.664,0.15208330164931216,0.3072916026475828,0.495,0.01666666319444517,0.07604165082465608,0.219,0.7,1.9,32.3,Fr,2.57791,111.203,2.8,2010,13349,98.4,1.03702143,0.10312497851562948,0.15729163389757628,0.04895832313368268,0.1489583023003537,0.6556,0.3287,0.015624996744792346,0.01666666319444517,0.9375,99.2715,93.3915,0.003330520139474971,171.527,3.66146,1.66201,1.99945,4.56471,28.2353,2.87922,1.68549,1.8529,3.5,5.3529,2.4706,0.9118,0.1765,12.3235,Wing G,77
DeMarcus Cousins,Kentucky,SEC,38,58.2,113.5,30.8,56,57.93,19.9,24.9,9.2,16,0.18141097424412095,0.30011198208286677,0.604,0.22956326987681971,0.406494960806271,0.565,0.0011198208286674132,0.006718924972004479,0.167,7.5,2.4,72.6,Fr,4.03974,134.534,5.5,2010,13656,99.6,0.487187,0.1612541993281075,0.2116461366181411,0.06382978723404255,0.18253079507278835,0.7619,0.3497,0.0593505039193729,0.06382978723404255,0.9298,83.3244,79.3387,0.00426491601343785,242.468,9.60971,4.65779,4.95191,9.60263,23.5,6.16153,3.4411,4.0526,5.7895,9.8421,1,0.9737,1.7632,15.1316,C,83
Wes Johnson,Syracuse,BE,35,87.4,116.1,21.1,56.4,59.99,7.6,18.3,11.1,17.5,0.09150334273148916,0.11846414907201722,0.772,0.1274510845188599,0.23611130401250327,0.54,0.04166670070808881,0.10049027817833184,0.415,5.7,2.7,35.2,Jr,4.52427,121.787,2.4,2010,49721,32.2,0.96296935,0.07598045423239724,0.10539224296751876,0.03921571831349535,0.11029420775670568,0.7209,0.3556,0.03022878286665267,0.033496759392777284,0.9024,89.9009,84.2807,0.004186212570435106,286.864,9.796,4.70923,5.08678,9.19399,34.9714,5.47377,3.72022,2.1429,6.4,8.5429,2.2286,1.6571,1.8286,16.4857,Stretch 4,79
Charles Jenkins,Hofstra,CAA,32,92.4,123.2,28.7,57.7,62.93,1.6,8.6,31.3,12.8,0.14954071784891276,0.18128679202912887,0.825,0.14703444883468517,0.2648290925033818,0.555,0.05263164929877935,0.12698429672086445,0.414,1.8,2.7,46.3,Sr,6.65016,136.761,2.1,2011,57,NA,2.11262838,0.07769433944105524,0.11612379765921158,0.06934010939362993,0.14870529484417022,0.6691,0.4663,0,0,NA,107.807,106.346,0.0022059344440226486,192.184,7.09443,8.32456,-1.23013,9.82813,37.4062,8.91582,0.912311,0.5,2.7188,3.2188,4.6875,1.6562,0.625,22.5,Scoring PG,75
Vernon Macklin,Florida,SEC,37,59.7,107.5,24.3,59.3,57.77,10.9,15,7.7,17.7,0.05082864503539497,0.11270699551326711,0.451,0.2110493739513139,0.3558005152477648,0.593,0,0,0,3.1,0.9,31.7,Sr,2.82126,118.954,4,2011,91,95,0.47618489,0.14143622966370775,0.18563505143361642,0.06961314428760615,0.17016546381414838,0.7619,0.4091,0.03535905741592694,0.038673969048670084,0.9143,97.7281,93.3167,0.0030792766641823247,155.033,3.88301,2.42605,1.45697,3.6651,24.4595,2.7662,0.898895,2.2162,3.1622,5.3784,0.8108,0.3514,0.7027,11.5676,C,82
Kyle Singler,Duke,ACC,37,86.9,112.3,23.5,49.1,53.64,8,13.3,8.8,13.2,0.09720050115023185,0.1205286214262875,0.806,0.1220838294446912,0.2457228669077861,0.497,0.04821144857051499,0.15007757377595798,0.321,0.8,1.5,30.5,Sr,4.68934,123.808,3,2011,197,99,0.8571278,0.06220832073614838,0.0878692530398096,0.059875508708542816,0.15785361386797653,0.708,0.3793,0.003110416036807419,0.003110416036807419,1,94.0388,89.4209,0.003517460631464222,235.792,5.95265,4.57615,1.3765,5.3525,34.7568,4.29121,1.06129,2.3784,4.4595,6.8378,1.6216,0.9189,0.3243,16.8919,Wing F,80
Nolan Smith,Duke,ACC,37,85.1,114,30.8,50.8,56.4,4.1,10.1,30.3,17.3,0.14853069780039538,0.18268481547642215,0.813,0.16123920670310302,0.3216841315997868,0.501,0.04527406296589592,0.12946793444633395,0.35,0.2,2,40.5,Sr,6.14746,136.992,2.3,2011,198,95.8,1.60168696,0.09610809857672643,0.1429707251554608,0.06513110812637658,0.178713406444326,0.6722,0.3644,0.015091354321965306,0.01667991793480376,0.9048,94.9421,90.2798,0.003436912976102443,221.453,7.92525,6.5307,1.39455,9.04699,34.027,7.42587,1.62112,1.1892,3.2973,4.4865,5.1081,1.2162,0.0811,20.6486,Scoring PG,74
E'Twaun Moore,Purdue,B10,34,84.4,112.1,26.8,51.8,54.55,5.1,12.5,20.9,11.9,0.08680543499245141,0.12239566333935649,0.709,0.13107620683860163,0.27690933762592,0.473,0.06076380449471599,0.15190951123678997,0.4,1.6,2.2,28.5,Sr,5.07602,128.26,2.5,2011,201,95,1.77052561,0.03819439139667862,0.06684018494418759,0.092881815441923,0.21006915268173243,0.5714,0.4421,0.0034722173996980564,0.0034722173996980564,1,93.887200000000007,88.3413,0.003923588300571806,210.854,9.05063,6.40941,2.64122,9.36297,33.8824,6.94046,2.42252,1.5,3.6471,5.1471,3.1765,1.2059,0.5294,18,Combo G,76
JaJuan Johnson,Purdue,B10,34,88.1,113.9,27.3,50.9,56.36,7.9,20.2,6.4,10.3,0.1404819411711506,0.17373210476195544,0.809,0.20116348972436948,0.3898581681021871,0.516,0.012468811346551827,0.042393958578276214,0.294,6.7,1.5,40.2,Sr,5.65182,131.13,1.8,2011,203,91.6,0.58927814,0.04073145039873597,0.061512802642989015,0.16043203932563352,0.3283453654591981,0.6622,0.4886,0.0191188440647128,0.021612606334023166,0.8846,89.3372,84.06,0.0043589218833956665,262.089,7.16089,3.02668,4.13421,9.51149,35.3824,6.66198,2.84951,2.4118,6.1471,8.5588,0.9706,0.8824,2.3235,20.5294,PF/C,82
Lavoy Allen,Temple,A10,33,81.5,107.7,20.1,48.8,51.9,9.3,20.2,13.6,14.7,0.061607131855869315,0.0883928413584212,0.697,0.13303569052934097,0.27142852295919234,0.49,0.004464284917091979,0.015178568718112729,0.294,5.4,1.3,30.8,Sr,2.94744,110.239,2.7,2011,1089,78.8,1.38884142,0.08303569945791081,0.10892855197704429,0.04999999107143017,0.16249997098214805,0.7623,0.3077,0.013392854751275938,0.014285711734694334,0.9375,92.0014,89.5171,0.003889517162586221,227.605,5.87426,1.2803,4.59396,5.00454,33.9394,2.33665,2.66789,2.6667,5.9091,8.5758,2.2727,0.697,1.8485,11.5758,PF/C,81
Kenneth Faried,Morehead St.,OVC,32,87,115.1,25.7,61,60.98,19.9,30.9,7.3,18.2,0.12067418537826388,0.20851789385214714,0.579,0.18456051881381533,0.3025727736322646,0.61,0,0,0,8.1,3.4,68.9,Sr,4.43391,121.634,3.6,2011,1626,NA,0.38822381,0.14463156041659567,0.20496865310572762,0.03992895839721967,0.09760412052653696,0.7056,0.4091,0.0621117130623417,0.06566095380876123,0.9459,85.7528,86.3437,0.004349771996774449,292.319,8.56669,3.36034,5.20634,8.29385,35.2188,6.15886,2.13499,5.75,8.625,14.375,1.0312,1.9062,2.1875,17.25,C,80
Jon Diebler,Ohio St.,B10,37,88.9,141.9,13.5,70.6,72.33,1.3,7.9,11.6,12.2,0.04848481542701978,0.059848444042727544,0.81,0.02348483247246271,0.04469693922178387,0.525,0.08636357747937899,0.1719695797177108,0.502,0.4,1.7,27.6,Sr,6.11377,134.48,1.1,2011,1926,90.2,2.51443073,0.014393929579896499,0.02727270867769863,0.00909090289256621,0.017424230544085234,0.5278,0.5217,7.575752410471841e-4,7.575752410471841e-4,1,97.5841,91.4072,0.003319967433355538,201.815,10.9468,8.69904,2.24772,10.6833,35.6757,7.87242,2.81092,0.3784,2.2703,2.6486,2.3784,0.973,0.1351,12.6486,Combo G,78
Jon Leuer,Wisconsin,B10,34,83.1,116.8,29.4,52.6,56.8,6.5,22.6,12.8,11.3,0.09920983318700614,0.11764705882352941,0.843,0.15188762071992976,0.295873573309921,0.513,0.04741000877963126,0.12818261633011413,0.37,3.1,1,27.7,Sr,6.02112,137.105,2.6,2011,1932,84,1.03708601,0.05004389815627744,0.06584723441615452,0.10184372256365233,0.23002633889376647,0.76,0.4427,0.014925373134328358,0.015803336259877086,0.9444,98.659,91.8777,0.0035509745390693587,196.596,6.9244,5.3846,1.5398,8.76528,33.5,7.50485,1.26043,1.6765,5.5588,7.2353,1.6471,0.5,0.8824,18.2647,PF/C,82
Chandler Parsons,Florida,SEC,36,81.1,110.3,20.1,54.6,55.14,7.3,19.3,21.6,20.3,0.043938146806136114,0.07892593037398524,0.557,0.0911309711534675,0.16761589337155627,0.544,0.03498778356784912,0.09519931807996157,0.368,1.3,1.7,30,Sr,3.5965,116.025,2.2,2011,2243,94.4,1.67902226,0.0724165752915947,0.09845399562115685,0.01871439586187279,0.06916189775039944,0.7355,0.2706,0.01790072647657397,0.020341734632470423,0.88,95.262,90.6999,0.0034090306235864533,232.775,8.60912,5.0632,3.54592,7.65528,34.1389,4.95164,2.70364,2.0556,5.6944,7.75,3.7778,0.9444,0.4167,11.3056,Stretch 4,82
Keith Benson,Oakland,Sum,34,81,114.5,24.1,55.4,57.89,9.1,24.3,6,13.3,0.13574660633484162,0.21357466063348415,0.636,0.19638009049773755,0.35384615384615387,0.555,0.007239819004524887,0.019909502262443438,0.364,9.8,1.4,57.1,Sr,3.8947,119.589,3.8,2011,2763,NA,0.5538236,0.1248868778280543,0.16199095022624435,0.07149321266968325,0.19185520361990951,0.7709,0.3726,0.0416289592760181,0.0416289592760181,1,98.1106,95.6684,0.003178524886877828,275.835,5.21208,1.71707,3.49501,5.39796,32.5,3.50012,1.89784,2.5588,7.5588,10.1176,1.0588,0.7941,3.5882,17.8824,C,83
Justin Harper,Richmond,A10,37,79.1,121.3,24.7,61.8,64.17,6.5,18.6,8.9,12.1,0.07979635969007093,0.10016989833434436,0.797,0.142614770509914,0.24363356628776975,0.585,0.06536510315037725,0.14601036028395958,0.448,4,1.2,25.7,Sr,5.06887,131.119,2.8,2011,3094,NA,0.76788899,0.08998312901220765,0.11545005231754943,0.052631641497706355,0.12818351397022032,0.7794,0.4106,0.012733461652670893,0.014431256539693679,0.8824,95.0436,92.7825,0.0032351651351707885,221.09,7.16881,5.51562,1.65319,9.26679,31.8378,8.10676,1.16003,1.6757,5.2432,6.9189,1.1622,0.6216,1.2162,17.8649,Stretch 4,82
Andrew Goudelock,College of Charleston,SC,37,88,113.6,33.1,54.9,57.5,2.3,9.9,26.4,16.3,0.084485381110482,0.1029185551709508,0.821,0.1436251478878194,0.2895544425331974,0.496,0.1006144084133922,0.2473117519779564,0.407,0.5,1.5,19.2,Sr,5.77155,132.194,2,2011,3120,NA,1.31932084,0.0314900056866342,0.0522273265046616,0.1121351422011852,0.2373271160285358,0.6029,0.4725,0.0053763424343034,0.0061443913534896,0.875,104.713,104.361,0.0021163280748608066,204.986,3.82596,5.92043,-2.09447,6.30415,35.1892,7.66592,-1.36177,0.6757,3.1892,3.8649,4.2432,0.8919,0.1892,23.7027,Scoring PG,74
Jimmer Fredette,BYU,MWC,36,89.4,114.7,36.6,53.1,59.2,2,8.5,28.6,15.3,0.19215981793702755,0.21521899608947087,0.893,0.16986927905633237,0.3458876722866496,0.491,0.09300535188152133,0.23674089569841794,0.393,0.1,2.1,36.9,Sr,7.42677,144.768,1.5,2011,3137,54.4,1.19232373,0.08378168062054402,0.11606453003396464,0.08608759843578834,0.22982314225268496,0.7219,0.3746,0.0015372785434962205,0.0023059178152443306,0.6667,99.0445,95.5029,0.002997708532603065,215.402,7.05925,8.24222,-1.18298,10.1931,36.1389,10.0698,0.123288,0.6389,2.8611,3.5,4.3056,1.3333,0.0278,29.3056,Scoring PG,74
Norris Cole,Cleveland St.,Horz,34,90.2,112.9,32.8,47,54.83,2.5,16.7,38,14.3,0.1801142755803836,0.21108415101954459,0.853,0.15403438047372173,0.33170366588785577,0.464,0.03748984921582645,0.11572953453581208,0.324,0.3,3.7,47.2,Sr,6.04041,133.163,2.8,2011,4149,NA,1.94738903,0.09290962631748295,0.14751440669705626,0.06112475415623878,0.18418925919079954,0.6298,0.3319,0.004889980332499102,0.00651997377666547,0.75,93.3699,91.3968,0.003626181215499151,258.227,9.55658,6.99107,2.56551,10.1645,36.0882,6.90038,3.26417,0.7647,5.1176,5.8824,5.4412,2.1765,0.0882,21.6765,Scoring PG,74
Markieff Morris,Kansas,B12,38,60.7,118,25.2,62.7,64.16,13.9,24.7,11,19,0.11123119760794609,0.16522692460209468,0.673,0.1835854717801052,0.2937367548481683,0.625,0.026997863497074292,0.06371495785309533,0.424,4.9,1.9,46.2,Jr,3.81565,130.2,4.7,2011,4369,76.6,0.67947974,0.13822906110502037,0.18142564270033926,0.045356410675084814,0.11231111214782906,0.7619,0.4038,0.05075598337449967,0.053995726994148584,0.94,87.4686,82.7681,0.004019193537100248,223.462,10.6049,5.65606,4.94879,9.37206,24.3684,6.16321,3.20885,2.7105,5.6053,8.3158,1.3947,0.7895,1.1316,13.6316,PF/C,82
Malcolm Lee,UCLA,P10,33,79.5,110.4,19.5,49.7,55.31,2.6,7.8,12.9,15.3,0.10247030282536242,0.1317475322040374,0.778,0.09332116864452648,0.17474846285396625,0.534,0.035681623305260125,0.12076857118703427,0.295,0.6,1.2,44.6,Jr,3.33702,114.292,2.9,2011,5037,93.6,1.21815557,0.07410798686477103,0.10704486991578038,0.019213181779755454,0.06770359293818588,0.6923,0.2838,0.007319307344668744,0.00914913418083593,0.8,103.225,97.7746,0.003030980066232412,154.561,3.37672,3.00375,0.372973,2.51252,33.1212,1.73972,0.772795,0.697,2.3636,3.0606,2.0303,0.6364,0.2121,13.1212,Wing G,77
